1.66E-01	1.32E-05	-2.70E+00	5.13E-01	7.08E-06	-1.14E-03	-2.08E-05	1.39E-09	electron	1
1.66E-01	2.07E-05	-2.77E+00	5.15E-01	5.04E-04	-1.83E-03	-2.08E-05	1.39E-09	electron	2
1.66E-01	8.04E-06	-2.40E+00	5.37E-01	-2.88E-05	-6.95E-04	-2.08E-05	1.38E-09	electron	3
1.66E-01	1.89E-06	-2.18E+00	5.18E-01	-3.22E-04	-1.24E-04	-2.08E-05	1.37E-09	electron	4
1.66E-01	1.45E-06	9.32E-01	4.91E-01	4.61E-04	-3.00E-04	-2.08E-05	1.37E-09	electron	5
1.66E-01	4.60E-06	7.63E-01	4.81E-01	6.87E-04	-4.56E-04	-2.08E-05	1.37E-09	electron	6
1.66E-01	8.46E-06	6.38E-01	4.77E-01	9.06E-04	-7.39E-04	-2.08E-05	1.37E-09	electron	7
1.66E-01	9.89E-06	5.94E-01	4.73E-01	9.25E-04	-8.54E-04	-2.08E-05	1.37E-09	electron	8
1.66E-01	9.66E-06	5.91E-01	4.70E-01	8.07E-04	-8.30E-04	-2.08E-05	1.37E-09	electron	9
1.66E-01	6.57E-06	6.88E-01	4.66E-01	4.76E-04	-5.65E-04	-2.08E-05	1.37E-09	electron	10
1.66E-01	6.03E-07	2.76E+00	4.50E-01	-4.51E-05	-2.18E-04	-2.08E-05	1.36E-09	electron	11
1.66E-01	7.35E-06	-2.91E+00	4.30E-01	-1.70E-04	-6.80E-04	-2.08E-05	1.36E-09	electron	12
1.66E-01	1.55E-05	-2.44E+00	4.23E-01	-2.33E-04	-1.38E-03	-2.08E-05	1.36E-09	electron	13
1.66E-01	2.08E-05	-2.56E+00	4.27E-01	1.05E-05	-1.83E-03	-2.08E-05	1.36E-09	electron	14
1.66E-01	1.86E-05	-2.79E+00	4.32E-01	-3.12E-07	-1.64E-03	-2.08E-05	1.35E-09	electron	15
1.66E-01	9.68E-06	-2.84E+00	4.34E-01	-2.53E-04	-8.64E-04	-2.08E-05	1.35E-09	electron	16
1.66E-01	1.86E-06	5.50E-01	4.37E-01	4.65E-04	-2.99E-04	-2.08E-05	1.35E-09	electron	17
1.66E-01	9.19E-06	5.79E-01	4.37E-01	6.18E-05	-8.78E-04	-2.08E-05	1.35E-09	electron	18
1.66E-01	2.95E-07	8.69E-01	4.23E-01	-3.68E-04	1.91E-06	-2.08E-05	1.34E-09	electron	19
1.66E-01	4.96E-07	2.18E+00	5.42E-01	-4.97E-05	3.37E-04	-2.08E-05	1.32E-09	electron	20
1.66E-01	5.75E-06	8.77E-01	5.84E-01	3.76E-05	-4.65E-04	-2.08E-05	1.30E-09	electron	21
1.66E-01	8.70E-06	6.03E-01	5.48E-01	2.30E-04	-7.78E-04	-2.08E-05	1.30E-09	electron	22
1.66E-01	2.80E-06	3.85E-01	5.36E-01	2.40E-04	-2.13E-04	-2.08E-05	1.30E-09	electron	23
1.66E-01	2.21E-06	-2.74E+00	5.23E-01	-2.46E-04	-2.07E-04	-2.08E-05	1.30E-09	electron	24
1.66E-01	6.33E-05	2.67E+00	5.14E-01	9.83E-04	-6.82E-03	-7.32E-04	1.39E-09	electron	25
1.66E-01	7.43E-05	-2.95E+00	5.16E-01	1.70E-03	-7.63E-03	-7.32E-04	1.39E-09	electron	26
1.66E-01	3.68E-05	2.67E+00	5.37E-01	1.27E-03	-5.34E-03	-7.32E-04	1.38E-09	electron	27
1.66E-01	5.28E-05	1.85E+00	5.20E-01	3.52E-03	-6.12E-03	-7.32E-04	1.37E-09	electron	28
1.66E-01	6.27E-05	1.66E+00	4.92E-01	4.72E-03	-6.75E-03	-7.32E-04	1.37E-09	electron	29
1.66E-01	7.73E-05	1.50E+00	4.81E-01	5.94E-03	-7.79E-03	-7.32E-04	1.37E-09	electron	30
1.66E-01	9.64E-05	1.42E+00	4.76E-01	6.90E-03	-9.29E-03	-7.32E-04	1.37E-09	electron	31
1.66E-01	1.14E-04	1.44E+00	4.73E-01	7.70E-03	-1.07E-02	-7.32E-04	1.37E-09	electron	32
1.66E-01	1.38E-04	1.51E+00	4.70E-01	8.68E-03	-1.27E-02	-7.32E-04	1.37E-09	electron	33
1.66E-01	1.63E-04	1.59E+00	4.65E-01	8.01E-03	-1.49E-02	-7.32E-04	1.37E-09	electron	34
1.66E-01	1.30E-04	1.73E+00	4.49E-01	3.45E-03	-1.21E-02	-7.32E-04	1.36E-09	electron	35
1.66E-01	7.15E-05	2.13E+00	4.30E-01	6.12E-04	-7.45E-03	-7.32E-04	1.36E-09	electron	36
1.66E-01	6.08E-05	2.98E+00	4.23E-01	-5.18E-04	-6.69E-03	-7.32E-04	1.36E-09	electron	37
1.66E-01	7.65E-05	-2.95E+00	4.27E-01	-1.03E-04	-7.82E-03	-7.32E-04	1.36E-09	electron	38
1.66E-01	6.78E-05	3.07E+00	4.31E-01	1.96E-04	-7.17E-03	-7.32E-04	1.35E-09	electron	39
1.66E-01	5.44E-05	2.39E+00	4.34E-01	2.63E-04	-6.26E-03	-7.32E-04	1.35E-09	electron	40
1.66E-01	4.14E-05	1.49E+00	4.37E-01	1.09E-04	-5.53E-03	-7.32E-04	1.35E-09	electron	41
1.66E-01	3.82E-05	-2.67E-01	4.37E-01	1.02E-03	-5.36E-03	-7.32E-04	1.35E-09	electron	42
1.66E-01	5.69E-05	-1.52E+00	4.23E-01	1.74E-04	-6.39E-03	-7.32E-04	1.34E-09	electron	43
1.66E-01	5.13E-05	-1.55E+00	5.41E-01	9.45E-04	-6.03E-03	-7.32E-04	1.32E-09	electron	44
1.66E-01	5.93E-05	-1.18E+00	5.84E-01	3.68E-03	-6.51E-03	-7.32E-04	1.30E-09	electron	45
1.66E-01	4.85E-05	8.39E-01	5.48E-01	-1.37E-04	-5.87E-03	-7.32E-04	1.30E-09	electron	46
1.66E-01	5.78E-05	1.43E+00	5.36E-01	-1.10E-04	-6.45E-03	-7.32E-04	1.30E-09	electron	47
1.66E-01	6.58E-05	1.84E+00	5.24E-01	1.40E-03	-6.99E-03	-7.32E-04	1.30E-09	electron	48
1.66E-01	1.21E-04	2.71E+00	5.15E-01	1.66E-03	-1.30E-02	-9.40E-04	1.39E-09	electron	49
1.66E-01	1.27E-04	-3.04E+00	5.17E-01	2.52E-03	-1.34E-02	-9.40E-04	1.39E-09	electron	50
1.66E-01	6.89E-05	2.64E+00	5.36E-01	2.13E-03	-1.00E-02	-9.40E-04	1.38E-09	electron	51
1.66E-01	9.27E-05	1.96E+00	5.22E-01	5.04E-03	-1.11E-02	-9.40E-04	1.37E-09	electron	52
1.66E-01	1.11E-04	1.82E+00	4.94E-01	6.65E-03	-1.22E-02	-9.40E-04	1.37E-09	electron	53
1.66E-01	1.30E-04	1.66E+00	4.81E-01	8.25E-03	-1.35E-02	-9.40E-04	1.37E-09	electron	54
1.66E-01	1.55E-04	1.55E+00	4.76E-01	9.38E-03	-1.54E-02	-9.40E-04	1.37E-09	electron	55
1.66E-01	1.78E-04	1.56E+00	4.73E-01	1.02E-02	-1.72E-02	-9.40E-04	1.37E-09	electron	56
1.66E-01	2.06E-04	1.63E+00	4.69E-01	1.11E-02	-1.95E-02	-9.40E-04	1.37E-09	electron	57
1.66E-01	2.35E-04	1.72E+00	4.63E-01	1.03E-02	-2.20E-02	-9.40E-04	1.37E-09	electron	58
1.66E-01	2.03E-04	1.88E+00	4.47E-01	4.84E-03	-1.93E-02	-9.40E-04	1.36E-09	electron	59
1.66E-01	1.33E-04	2.23E+00	4.29E-01	8.10E-04	-1.38E-02	-9.40E-04	1.36E-09	electron	60
1.66E-01	1.13E-04	2.88E+00	4.24E-01	-5.84E-04	-1.25E-02	-9.40E-04	1.36E-09	electron	61
1.66E-01	1.27E-04	-3.09E+00	4.27E-01	-1.76E-04	-1.34E-02	-9.40E-04	1.36E-09	electron	62
1.66E-01	1.17E-04	2.96E+00	4.31E-01	2.41E-04	-1.27E-02	-9.40E-04	1.35E-09	electron	63
1.66E-01	1.01E-04	2.43E+00	4.33E-01	1.08E-04	-1.16E-02	-9.40E-04	1.35E-09	electron	64
1.66E-01	6.93E-05	1.58E+00	4.36E-01	-1.27E-04	-1.00E-02	-9.40E-04	1.35E-09	electron	65
1.66E-01	8.19E-05	-1.78E-01	4.37E-01	2.53E-03	-1.05E-02	-9.40E-04	1.35E-09	electron	66
1.66E-01	1.04E-04	-1.21E+00	4.22E-01	-4.66E-04	-1.18E-02	-9.40E-04	1.34E-09	electron	67
1.66E-01	9.37E-05	-1.24E+00	5.41E-01	7.68E-04	-1.12E-02	-9.40E-04	1.32E-09	electron	68
1.66E-01	1.21E-04	-8.78E-01	5.84E-01	6.63E-03	-1.29E-02	-9.40E-04	1.30E-09	electron	69
1.66E-01	7.62E-05	8.48E-01	5.48E-01	2.11E-04	-1.03E-02	-9.40E-04	1.30E-09	electron	70
1.66E-01	9.08E-05	1.63E+00	5.35E-01	-1.00E-03	-1.10E-02	-9.40E-04	1.30E-09	electron	71
1.66E-01	1.14E-04	2.05E+00	5.24E-01	1.48E-03	-1.25E-02	-9.40E-04	1.30E-09	electron	72
1.66E-01	1.67E-04	2.50E+00	5.16E-01	2.35E-03	-1.84E-02	-1.84E-03	1.39E-09	electron	73
1.66E-01	1.66E-04	2.98E+00	5.17E-01	2.76E-03	-1.83E-02	-1.84E-03	1.39E-09	electron	74
1.66E-01	9.86E-05	2.46E+00	5.34E-01	2.79E-03	-1.47E-02	-1.84E-03	1.38E-09	electron	75
1.66E-01	1.27E-04	1.78E+00	5.27E-01	6.53E-03	-1.58E-02	-1.84E-03	1.38E-09	electron	76
1.66E-01	1.57E-04	1.71E+00	4.97E-01	7.64E-03	-1.75E-02	-1.84E-03	1.37E-09	electron	77
1.66E-01	1.91E-04	1.58E+00	4.82E-01	9.16E-03	-1.99E-02	-1.84E-03	1.37E-09	electron	78
1.66E-01	2.20E-04	1.48E+00	4.76E-01	1.01E-02	-2.21E-02	-1.84E-03	1.37E-09	electron	79
1.66E-01	2.41E-04	1.48E+00	4.72E-01	1.05E-02	-2.37E-02	-1.84E-03	1.37E-09	electron	80
1.66E-01	2.63E-04	1.53E+00	4.68E-01	1.13E-02	-2.55E-02	-1.84E-03	1.37E-09	electron	81
1.66E-01	2.86E-04	1.62E+00	4.62E-01	1.09E-02	-2.73E-02	-1.84E-03	1.37E-09	electron	82
1.66E-01	2.60E-04	1.78E+00	4.45E-01	6.14E-03	-2.53E-02	-1.84E-03	1.36E-09	electron	83
1.66E-01	1.86E-04	2.11E+00	4.28E-01	1.30E-03	-1.96E-02	-1.84E-03	1.36E-09	electron	84
1.66E-01	1.63E-04	2.64E+00	4.24E-01	-4.23E-04	-1.80E-02	-1.84E-03	1.36E-09	electron	85
1.66E-01	1.70E-04	2.88E+00	4.27E-01	3.23E-05	-1.85E-02	-1.84E-03	1.36E-09	electron	86
1.66E-01	1.59E-04	2.65E+00	4.30E-01	4.51E-04	-1.78E-02	-1.84E-03	1.35E-09	electron	87
1.66E-01	1.41E-04	2.18E+00	4.32E-01	2.48E-04	-1.67E-02	-1.84E-03	1.35E-09	electron	88
1.66E-01	1.01E-04	1.38E+00	4.35E-01	1.68E-04	-1.47E-02	-1.84E-03	1.35E-09	electron	89
1.66E-01	1.21E-04	-2.58E-01	4.36E-01	3.58E-03	-1.55E-02	-1.84E-03	1.35E-09	electron	90
1.66E-01	1.43E-04	-1.30E+00	4.22E-01	-7.24E-04	-1.68E-02	-1.84E-03	1.34E-09	electron	91
1.66E-01	1.31E-04	-1.33E+00	5.39E-01	8.45E-04	-1.60E-02	-1.84E-03	1.32E-09	electron	92
1.66E-01	1.74E-04	-9.32E-01	5.84E-01	9.06E-03	-1.88E-02	-1.84E-03	1.30E-09	electron	93
1.66E-01	1.11E-04	6.94E-01	5.48E-01	4.84E-04	-1.51E-02	-1.84E-03	1.30E-09	electron	94
1.66E-01	1.25E-04	1.47E+00	5.35E-01	-1.62E-03	-1.58E-02	-1.84E-03	1.30E-09	electron	95
1.66E-01	1.53E-04	1.87E+00	5.25E-01	1.60E-03	-1.74E-02	-1.84E-03	1.30E-09	electron	96
1.66E-01	2.07E-04	2.32E+00	5.18E-01	3.51E-03	-2.32E-02	-1.83E-03	1.39E-09	electron	97
1.66E-01	1.94E-04	2.75E+00	5.18E-01	3.44E-03	-2.24E-02	-1.83E-03	1.39E-09	electron	98
1.66E-01	1.34E-04	2.36E+00	5.32E-01	4.07E-03	-1.94E-02	-1.83E-03	1.38E-09	electron	99
1.66E-01	1.61E-04	1.69E+00	5.30E-01	7.74E-03	-2.05E-02	-1.83E-03	1.38E-09	electron	100
1.66E-01	2.03E-04	1.69E+00	5.01E-01	7.02E-03	-2.28E-02	-1.83E-03	1.37E-09	electron	101
1.66E-01	2.56E-04	1.61E+00	4.83E-01	8.77E-03	-2.66E-02	-1.83E-03	1.37E-09	electron	102
1.66E-01	2.84E-04	1.51E+00	4.76E-01	9.77E-03	-2.87E-02	-1.83E-03	1.37E-09	electron	103
1.66E-01	2.96E-04	1.50E+00	4.72E-01	1.02E-02	-2.96E-02	-1.83E-03	1.37E-09	electron	104
1.66E-01	3.07E-04	1.54E+00	4.68E-01	1.12E-02	-3.04E-02	-1.83E-03	1.37E-09	electron	105
1.66E-01	3.28E-04	1.61E+00	4.60E-01	1.17E-02	-3.21E-02	-1.83E-03	1.37E-09	electron	106
1.66E-01	3.07E-04	1.77E+00	4.43E-01	7.27E-03	-3.04E-02	-1.83E-03	1.36E-09	electron	107
1.66E-01	2.39E-04	2.09E+00	4.28E-01	2.29E-03	-2.54E-02	-1.83E-03	1.36E-09	electron	108
1.66E-01	2.19E-04	2.50E+00	4.24E-01	5.59E-04	-2.40E-02	-1.83E-03	1.36E-09	electron	109
1.66E-01	2.19E-04	2.65E+00	4.27E-01	9.82E-04	-2.40E-02	-1.83E-03	1.36E-09	electron	110
1.66E-01	2.10E-04	2.44E+00	4.29E-01	1.43E-03	-2.34E-02	-1.83E-03	1.35E-09	electron	111
1.66E-01	1.93E-04	2.03E+00	4.31E-01	1.02E-03	-2.24E-02	-1.83E-03	1.35E-09	electron	112
1.66E-01	1.39E-04	1.32E+00	4.34E-01	1.51E-04	-1.96E-02	-1.83E-03	1.35E-09	electron	113
1.66E-01	1.46E-04	-2.61E-01	4.35E-01	4.61E-03	-1.99E-02	-1.83E-03	1.35E-09	electron	114
1.66E-01	1.86E-04	-1.35E+00	4.21E-01	-8.62E-05	-2.19E-02	-1.83E-03	1.34E-09	electron	115
1.66E-01	1.67E-04	-1.38E+00	5.37E-01	1.58E-03	-2.08E-02	-1.83E-03	1.32E-09	electron	116
1.66E-01	2.16E-04	-9.62E-01	5.85E-01	1.12E-02	-2.38E-02	-1.83E-03	1.30E-09	electron	117
1.66E-01	1.45E-04	6.55E-01	5.48E-01	4.09E-04	-1.98E-02	-1.83E-03	1.30E-09	electron	118
1.66E-01	1.69E-04	1.42E+00	5.34E-01	-1.89E-03	-2.10E-02	-1.83E-03	1.30E-09	electron	119
1.66E-01	1.94E-04	1.76E+00	5.26E-01	1.98E-03	-2.24E-02	-1.83E-03	1.30E-09	electron	120
1.66E-01	2.36E-04	2.26E+00	5.20E-01	4.12E-03	-2.75E-02	-3.04E-03	1.39E-09	electron	121
1.66E-01	2.22E-04	2.64E+00	5.19E-01	3.74E-03	-2.67E-02	-3.04E-03	1.38E-09	electron	122
1.66E-01	1.65E-04	2.38E+00	5.29E-01	4.17E-03	-2.40E-02	-3.04E-03	1.38E-09	electron	123
1.66E-01	1.78E-04	1.67E+00	5.34E-01	8.41E-03	-2.44E-02	-3.04E-03	1.38E-09	electron	124
1.66E-01	2.23E-04	1.72E+00	5.06E-01	6.99E-03	-2.66E-02	-3.04E-03	1.37E-09	electron	125
1.66E-01	2.85E-04	1.71E+00	4.85E-01	8.68E-03	-3.06E-02	-3.04E-03	1.37E-09	electron	126
1.66E-01	3.16E-04	1.60E+00	4.77E-01	1.02E-02	-3.28E-02	-3.04E-03	1.37E-09	electron	127
1.66E-01	3.24E-04	1.56E+00	4.72E-01	1.09E-02	-3.34E-02	-3.04E-03	1.37E-09	electron	128
1.66E-01	3.32E-04	1.58E+00	4.67E-01	1.23E-02	-3.40E-02	-3.04E-03	1.37E-09	electron	129
1.66E-01	3.54E-04	1.65E+00	4.58E-01	1.29E-02	-3.57E-02	-3.04E-03	1.37E-09	electron	130
1.66E-01	3.31E-04	1.82E+00	4.41E-01	8.30E-03	-3.39E-02	-3.04E-03	1.36E-09	electron	131
1.66E-01	2.75E-04	2.15E+00	4.27E-01	3.09E-03	-3.00E-02	-3.04E-03	1.36E-09	electron	132
1.66E-01	2.67E-04	2.49E+00	4.25E-01	1.43E-03	-2.94E-02	-3.04E-03	1.36E-09	electron	133
1.66E-01	2.68E-04	2.56E+00	4.26E-01	1.83E-03	-2.95E-02	-3.04E-03	1.36E-09	electron	134
1.66E-01	2.58E-04	2.36E+00	4.28E-01	2.17E-03	-2.89E-02	-3.04E-03	1.35E-09	electron	135
1.66E-01	2.38E-04	1.98E+00	4.29E-01	1.67E-03	-2.76E-02	-3.04E-03	1.35E-09	electron	136
1.66E-01	1.77E-04	1.30E+00	4.32E-01	9.00E-04	-2.44E-02	-3.04E-03	1.35E-09	electron	137
1.66E-01	1.80E-04	-1.78E-01	4.34E-01	5.46E-03	-2.45E-02	-3.04E-03	1.35E-09	electron	138
1.66E-01	2.15E-04	-1.30E+00	4.21E-01	4.82E-04	-2.62E-02	-3.04E-03	1.34E-09	electron	139
1.66E-01	1.92E-04	-1.36E+00	5.34E-01	2.11E-03	-2.50E-02	-3.04E-03	1.32E-09	electron	140
1.66E-01	2.49E-04	-8.81E-01	5.85E-01	1.23E-02	-2.83E-02	-3.04E-03	1.30E-09	electron	141
1.66E-01	1.87E-04	6.28E-01	5.48E-01	1.40E-03	-2.48E-02	-3.04E-03	1.30E-09	electron	142
1.66E-01	2.04E-04	1.40E+00	5.34E-01	-1.49E-03	-2.57E-02	-3.04E-03	1.30E-09	electron	143
1.66E-01	2.22E-04	1.74E+00	5.27E-01	2.30E-03	-2.67E-02	-3.04E-03	1.30E-09	electron	144
1.66E-01	2.66E-04	2.15E+00	5.22E-01	4.77E-03	-3.18E-02	-2.73E-03	1.38E-09	electron	145
1.66E-01	2.52E-04	2.46E+00	5.21E-01	4.60E-03	-3.10E-02	-2.73E-03	1.38E-09	electron	146
1.66E-01	2.06E-04	2.34E+00	5.27E-01	4.85E-03	-2.89E-02	-2.73E-03	1.38E-09	electron	147
1.66E-01	1.99E-04	1.65E+00	5.35E-01	9.06E-03	-2.86E-02	-2.73E-03	1.38E-09	electron	148
1.66E-01	2.41E-04	1.74E+00	5.11E-01	7.23E-03	-3.04E-02	-2.73E-03	1.37E-09	electron	149
1.66E-01	3.02E-04	1.83E+00	4.87E-01	8.49E-03	-3.39E-02	-2.73E-03	1.37E-09	electron	150
1.66E-01	3.31E-04	1.73E+00	4.77E-01	1.07E-02	-3.59E-02	-2.73E-03	1.37E-09	electron	151
1.66E-01	3.37E-04	1.66E+00	4.71E-01	1.21E-02	-3.63E-02	-2.73E-03	1.37E-09	electron	152
1.66E-01	3.49E-04	1.65E+00	4.66E-01	1.39E-02	-3.71E-02	-2.73E-03	1.37E-09	electron	153
1.66E-01	3.75E-04	1.70E+00	4.56E-01	1.39E-02	-3.90E-02	-2.73E-03	1.37E-09	electron	154
1.66E-01	3.54E-04	1.86E+00	4.39E-01	9.42E-03	-3.75E-02	-2.73E-03	1.36E-09	electron	155
1.66E-01	3.16E-04	2.15E+00	4.27E-01	4.28E-03	-3.49E-02	-2.73E-03	1.36E-09	electron	156
1.66E-01	3.23E-04	2.41E+00	4.25E-01	3.09E-03	-3.54E-02	-2.73E-03	1.36E-09	electron	157
1.66E-01	3.26E-04	2.43E+00	4.26E-01	3.42E-03	-3.57E-02	-2.73E-03	1.36E-09	electron	158
1.66E-01	3.17E-04	2.24E+00	4.27E-01	3.53E-03	-3.50E-02	-2.73E-03	1.36E-09	electron	159
1.66E-01	2.91E-04	1.91E+00	4.28E-01	2.67E-03	-3.34E-02	-2.73E-03	1.35E-09	electron	160
1.66E-01	2.19E-04	1.28E+00	4.30E-01	1.43E-03	-2.94E-02	-2.73E-03	1.35E-09	electron	161
1.66E-01	2.12E-04	-1.29E-01	4.32E-01	6.62E-03	-2.91E-02	-2.73E-03	1.35E-09	electron	162
1.66E-01	2.50E-04	-1.27E+00	4.20E-01	1.44E-03	-3.09E-02	-2.73E-03	1.35E-09	electron	163
1.66E-01	2.21E-04	-1.36E+00	5.31E-01	2.75E-03	-2.95E-02	-2.73E-03	1.32E-09	electron	164
1.66E-01	2.86E-04	-8.64E-01	5.86E-01	1.36E-02	-3.30E-02	-2.73E-03	1.30E-09	electron	165
